"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"t__SGB41677"	"genotype"	"ASO"	"genotypeASO"	2.77950916508325	0	1.24192359754471	0.0252166366489297	0.380651134176702	0.0497973945339753	0.437351030254914	NA	"prevalence"	16	9
"t__SGB43526"	"genotype"	"ASO"	"genotypeASO"	-2.77950916508326	0	1.24192359754471	0.0252166366489298	0.380651134176702	0.0293224228029634	0.338464537497064	NA	"prevalence"	16	9
"t__SGB41569"	"genotype"	"ASO"	"genotypeASO"	0.817782937383862	-0.334553933930976	0.451453865527441	0.0260609647562695	0.38424771291802	0.0260609647562695	0.329019680047903	NA	"abundance"	16	16
"t__SGB41485"	"genotype"	"ASO"	"genotypeASO"	2.02248316819398	-0.334553933930976	0.842555102287602	0.0276932254966966	0.397033067909409	0.0546195362549823	0.441325852940257	NA	"abundance"	16	9
"t__SGB41645"	"genotype"	"ASO"	"genotypeASO"	1.80886984217424	-0.334553933930976	0.872422849882631	0.0288068156527331	0.397033067909409	0.0288068156527331	0.338464537497064	NA	"abundance"	16	16
"t__SGB41671"	"genotype"	"ASO"	"genotypeASO"	2.50112395261972	-0.334553933930976	1.13359142340461	0.028463456948044	0.397033067909409	0.0561167455146548	0.44453265074354	NA	"abundance"	16	14
"t__SGB41545"	"genotype"	"ASO"	"genotypeASO"	0.916104877948755	-0.334553933930976	0.51557078077845	0.0325707800534882	0.439359033061948	0.0325707800534882	0.365516531711368	NA	"abundance"	16	16
"t__SGB41424"	"genotype"	"ASO"	"genotypeASO"	-4.29477357350368	-0.334553933930976	0.197609814638084	0.036468472770397	0.468306954135836	0.0716069960345888	0.506188899022673	NA	"abundance"	16	3
"t__SGB41596"	"genotype"	"ASO"	"genotypeASO"	2.2136280591529	-0.334553933930976	0.979218241831722	0.0363292914821158	0.468306954135836	0.0713387655446391	0.506188899022673	NA	"abundance"	16	9
"t__SGB33580"	"genotype"	"ASO"	"genotypeASO"	-4.51815880897193	0	2.17385083222958	0.0376713795913679	0.468306954135836	0.0376713795913679	0.411330739321963	NA	"prevalence"	16	6
"t__SGB40327"	"genotype"	"ASO"	"genotypeASO"	4.51815880897193	0	2.17385083222959	0.0376713795913685	0.468306954135836	0.0739236263424201	0.506188899022673	NA	"prevalence"	16	10
"t__SGB102295"	"genotype"	"ASO"	"genotypeASO"	2.58465996915641	-0.334553933930976	1.29486236068538	0.0427814118481972	0.521604136764558	0.0837325744966693	0.545612259623458	NA	"abundance"	16	15
"t__SGB43521"	"genotype"	"ASO"	"genotypeASO"	2.51238956934676	-0.334553933930976	1.25426195965394	0.0448917089306535	0.537006480415742	0.0877681523305925	0.554036461586865	NA	"abundance"	16	13
"t__SGB21428"	"genotype"	"ASO"	"genotypeASO"	-1.77510986487969	-0.334553933930976	0.652218448754441	0.0468947299964886	0.540568342141341	0.0468947299964886	0.437351030254914	NA	"abundance"	16	16
"t__SGB43532"	"genotype"	"ASO"	"genotypeASO"	0.708199143266118	-0.334553933930976	0.4648098705191	0.0465513560798065	0.540568342141341	0.0465513560798065	0.437351030254914	NA	"abundance"	16	16
