clade_name	ncbi_tax_id	5c7657ee-666d-4545-a5f4-e3b97972700c	ef1f9867-c5fc-4ba0-838d-848b58467b10	d479236c-8606-41ad-b8e4-006d816e0494	612c986d-545e-45af-8807-2df49f08a01a	0d28bae3-3b00-457b-a62c-3d9edb9fae8a	adbacf26-5d01-459f-86e0-1967c4c3c9eb	d25be762-5047-437f-a749-1049b8be57a3	4f381a59-5b94-4500-a3e0-66a29d472108	76bc6a3b-9d77-4a38-a663-d1472b59c043	dfc17ebb-83f0-4a37-a961-974e60e5f57e	2bcd07f9-960c-4bf9-a147-93daa514d7e8	fdb23de2-cc37-43b6-97a7-b63fa41b3fd2	bec7eb37-dfcd-41d9-bdfc-0bc5ba8f8330	36ff5b45-340f-4508-97f8-2db37a2c0c1a	0fe3ff8e-33c6-4901-8926-4a941a907c76	b1c1e4d6-33bc-4e44-b0ac-1dee48a9c90b	fd90b87b-1ece-4b8b-8bac-a373b6bfc0d2	8cafea18-38fb-4044-aa6e-e3575baf4f75	9e528736-741f-4de9-9adf-e99566a3ec5c	e35b993e-9261-4c7c-ac5d-5598630adf6f	69d5e82f-530b-4de1-b71c-d97e4fee1b23	8026eead-3968-4929-8ac4-126ead00a55d	5a6ae85c-b6fe-4bed-9d79-2fc3d722416f	667fd635-ee7a-4d22-a128-8d7567559348	3a95fb07-9cd4-4410-ab14-6e08cbe8fb4d	64cfc38a-c2fe-4a3c-a92b-4d5eec3c9bec	7eac574e-7a22-47fe-9e95-027a9469978d	5155defe-cf3b-434d-a79b-f97cbd8b7bb3	a55db179-101c-459f-8fbf-a4d0de76765b	888698af-80c8-466d-9e54-b0e61d24495a	40fcafa2-7823-4086-902c-76edd44c8ad7	e76d515a-fbc3-4b37-b542-c6fe625bd623	f498cd34-8ff0-4a82-b15d-8688abc9435d	216699da-5299-480f-87a1-4c4c5ae57e7b	c88e4fdb-0d46-4ae4-b1e8-98933a35feeb	672ea0fc-3873-4ec8-9d2d-57f3c422c197	135f44a7-adf5-43f1-8c2d-4ba8f92187a2	253c2ac0-4eed-4fd8-8b7a-9b091fdec2fc	e9749d55-fecc-4517-a466-9ead9e6d8413	6f87b662-221b-4811-8fe4-c5237d03d957	f3035faf-d71d-4cb0-bb63-64d7b3c38491	2f242b7c-f644-4a6d-ae13-41f3a2d6f125	c80e6d15-520b-4bd0-a67a-62f8a17c035e	a6a8e3b9-4007-4fe4-a891-b85a100f0b29	3eff4ead-173f-43c0-8bf3-928eda3af235	f47bfcd5-7b4b-4670-980b-3e4c9c4a88cf	4a571d8f-049d-4057-8034-883f1fc99ab2	700a1335-1157-4209-88da-172a9d744849
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__GGB27876|s__GGB27876_SGB40310|t__SGB40310	2|976|200643|171549|2005473|||	0.33591125591790094	0.7200302106620755	0.18661486362926508	0.28504063568710586	0.11787422247559912	0.03459192016671006	0.12600127352280763	0.0541209418477309	0.13078057954142933	0.02529782818433501	0.04310613462806546	0.05346234993355261	0.06971058226016244	0.02368126277847243	0.11438938589188671	0.02567612095461986	0.01663516464854475	0.09965504399630698	0.05312281612975866	0.11435590309790122	0.2777720051273843	0.10682108243523436	0.13058975505774603	0.07016801048362636	0.02503027127518324	0.02482651144602211	0.14700743278381023	0.2418413559064692	0.13165773665048502	1.216454489096358	1.1541684863551194	0.36149124600424293	0.14146803196012184	1.401874875548075	0.01415963138973284	0.2808058102773187	0.46345371711301353	0.7096659436698095	0.25589071542895836	0.8744551041911732	0.08506953828328026	0.043069506744827	0.09750307236140596	0.02742131018171778	0.4133151987352895	0.2886346812717051	1.4158371790177753	0.2614339842922155
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB28949|s__GGB28949_SGB41655|t__SGB41655	2|1239|186801|186802|186803|||	0.3341045764239161	0.11980929321394292	0.1515137916758576	0.8994414113924225	1.037400073179808	0.20649799686159773	0.45266256288638174	0.48415185918298653	0.4942312841686981	0.3813850212973046	3.675475686422251	2.360001935830067	0.39006149162096593	0.10711501081342915	3.2718898060114836	0.45299726026423975	0.4120333921812827	0.5391706410099851	0.05322066206482339	0.06770038789957716	0.5095159884812881	0.8117316976925176	0.6382277779955344	0.44485596308952075	0.13112273135256686	0.8984554717736788	1.047417949413067	0.5598915690745826	0.8449732908900262	0.16395233303441523	0.32780348080446176	0.6178029593724402	0.07972437624087822	0.5196122733486195	0.611513860940827	1.3265278304243104	1.281750674700033	0.5241759606047878	0.07259194055048349	0.11783059386724914	0.5841543005490724	0.5385097378220437	0.37749810945581985	0.27226307479763995	0.8011113391475603	1.5910750992454643	0.35125065344033013	0.25596267774630654
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB30145|s__GGB30145_SGB43072|t__SGB43072	2|1239|186801|186802|31979|||	0.33350720659122757	0.04541466206804775	0.25071881631557946	0.4979942560283474	0.00910308216332453	1.3610805303150169	0	0.07202360185416555	0.02901827430218746	0.5308346910601969	0.20630618941478207	0.14703067615118903	0	0	0	0	0.2037270453661869	0	0.4947617339600008	0.2198523985787519	0.03358608454404401	0.0225356892870986	0.02070394968146026	0.30682578628988183	0.21932427132503737	0.2403608817009523	0.2186876600986	0.09799163809749536	0.09408290257057976	0.1491467810567511	0.09880294258505244	0	0.5018773647006949	0.03821108370549458	0.3213590980338993	0.13594263667628176	0.3183180755990724	0.04473050083661243	0	0	0.7554664504218886	0.344164655314988	0.08060970858936664	0.34851064291042083	0	0	0.10141217427868011	0.2777140734101143
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB30457|s__GGB30457_SGB63218|t__SGB63218	2|1239|186801|186802|216572|||	0.320080955351655	0.05111914019179246	0.09699479504664572	0.4819773967572537	0.4606526141709193	0.25392838015256247	0.17560192362942398	0.0997302815651065	0.2136215029297736	0.261133502771195	0.2627985160717224	0.3008795894026864	0.04997712512805492	0.13404412710537308	0.31895195346357424	0.26038209780366617	0.42976521801823936	0.407350915257188	0.03906310792199596	0.04691252872987672	0.14993844456967545	0.22246811117058593	0.04113075987899547	0.04194291458785107	0.1583265212397175	0.4396412611700586	0.2058468028849015	0.2274301398113118	0.4921029281122558	0.02893777252717515	0.01448243765186305	0	0.0596754507766143	0.0747934982694435	0.20615360382059836	0.410294218539974	0.04170256295743586	0.07887546552939648	0	0	0.06942856086653824	0.30693481633309105	0.35109833249102773	0.4674244998809186	0.12641407394186216	0.09232305798179924	0.01804956528246813	0.01898031666501645
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB30301|s__GGB30301_SGB43265|t__SGB43265	2|1239|186801|186802|216572|||	0.31938159554753187	0.24987597021991345	0.23320475277440503	0.14302943842827212	0.14682538395308511	0.1794187936561097	0.10591886857412876	0.08508543153848437	0.19650393952273135	0.09635028097094415	0.13493098297217304	0.07212589192055872	0.09007163323825888	0.17906499037606197	0.11681980057675766	0.285277716178343	0.3792669342410311	0.1259384444677691	0.19084473303856064	0.2054520815902867	0.2209218005563784	0.1830146947982717	0.07887063666055494	0.11185298318154098	0.07790633259692387	0.12572262154611505	0.27911393885762004	0.1553123080078538	0.25430549470419533	0.19024321649919565	0.0446421541572102	0.4433989039732275	0.4254804066158155	0.11478358980647256	0.4034394063204418	0.19115333246926955	0.22645755399916687	0.08584434790611507	0.1240167972344227	0.09364591164761184	0.33751925850544573	0.2555989702348403	0.1977022258414123	0.1984870525584594	0.26559956849831984	0.3306844076802627	0.115705435199779	0.2354551186785472
k__Bacteria|p__Firmicutes|c__CFGB10667|o__OFGB10667|f__FGB10667|g__GGB32371|s__GGB32371_SGB41694|t__SGB41694	2|1239||||||	0.30521955951403806	0.00460628982184732	0.08754843424455457	0.00383512732430827	0.13083389565610395	0.02112134255925775	0	0	0.00967026319278467	0	0	0	0.06001862666387776	0.00930249401389367	0.15309214079142708	0.04124594046173031	0	0	0.00293537805194189	0.03865029961261032	0.00460518416915969	0.00720599413110836	0	0	0	0	0.03021677907826671	0.0032959771144254	0.21345360708014804	0.03451017055326932	0.09420801635331516	0.04785730764082334	0.07109982093590012	0	0.00323431794746712	0.03630954196939572	0.2117831535168074	0.01276064631036845	0.01549424253334272	0.01957416953054768	0.00700223387129145	0	0	0	0.01148714368128422	0.5405788395006017	0.06273913066098548	0.00958856312649939
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB28956|s__GGB28956_SGB41665|t__SGB41665	2|1239|186801|186802|31979|||	0.2995154061116586	0.20565101214558784	0.1997887073424517	0.10590451403889264	0.14529802117400384	0.4359337572111819	0.22217185684763605	0.15918913741731897	0.2859389046083228	0.7383695057989637	0.24492989693449063	0.2358151797979064	0.06953580929039337	0.05113965890224135	0.19334588400960215	0.41772176221815593	0.05404020302086276	0.09258838818871526	0.02853337998695311	0.11593578039479846	0.1536861116866468	0.0938455049632718	0.05603108272061333	0.20060062616150015	0.15523254456787777	0.45534986757696305	0.1706945922925262	0.16807939500377797	0.23883350420070493	0.15452569304027258	0.10347805950146226	0.16955848475671398	0.39911431095263616	0.091564614352642	0.2946797711151211	0.29601471276261276	0.24264841131634213	0.05308121790736826	0.18050163981667464	0.22657142250405116	0.03454049179530531	0.16353418128065814	0.18874905472790993	0.2738125148713037	0.16042362976843866	0.32000450097294364	0.2282497834316391	0.19784874260688248
k__Bacteria|p__Bacteroidota|c__CFGB9395|o__OFGB9395|f__FGB9395|g__GGB27929|s__GGB27929_SGB40368|t__SGB40368	2|976||||||	0.29943527113410284	0.7578414440010145	0.10792923121833271	0.42853831640497375	0.13458357127874854	0.06587795424313382	0.1342342003279058	0.19624863779800344	0.3044785655437157	0	0.1282798858488701	0.17921275526464428	0.5545546330772535	0.15700364465862965	0.107697750723344	0.01924703269302748	0.03909448939230385	0.03374518111990845	0.19706171322036573	0.31074447809019856	0.2993449109680859	0.33450815281041046	0.18701209352037124	0.45698704833744186	0.5237019613589482	0.10459857870064453	0.10743662790078017	0.1939917958776095	0.3090253817527502	0.3763148739205236	0.4359646762908011	0.11116352047768556	0.09831008188178532	0.712446699707627	0.11469681040466172	0.13127684250464342	0.5960134893200475	0.3885514443381711	0.28131635885588385	0.6227719746741268	0	0.07440488215368606	0.2358759293096875	0.11504403590846922	0.19755667393899445	0.04500652826552264	0.5915817412633538	0.17729394923800731
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB29622|s__GGB29622_SGB42426|t__SGB42426	2|1239|186801|186802|216572|||	0.2857176199761456	0.17544320753575793	0.00323145778789682	0.3852073235741263	0.0207186760982378	0.09389443064784586	0	0	0.28242108440661323	0.01436389843990417	0.06867200508595088	0.3867009240609455	0.3194134907047694	0.03100296711871806	0	0	0.9059755193403	0.1511732444000402	0.3226733140123099	0.05142538397508078	0	0	0	0	0.28125021441190906	0.6923769912433938	0.04032786222442727	0.17308897146106622	0.2552801687091275	0	0	0.02027988074624093	0.01304938832849458	0.17435947178926883	0.29483161702814775	0.8660060131123719	0	0.08385689430296277	0	0.01615320193028013	0.3012481215237509	0.0470774288555779	0.15155716114675508	0.19535038118982295	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__GGB28250|s__GGB28250_SGB40793|t__SGB40793	2|976|200643|171549|1853231|||	0.2816307361208009	0.6048043283470238	0.3798093546280176	0.05464313195409773	0.17181303901885517	0.11654156678723572	0.3347379936486515	0.1765182393287162	0.13840751312768906	0.05990867263675904	0.06844292022521714	0.15399633459420672	0.19088385989141687	0.04215794054399918	0.11997774071006038	0.01093508253755198	0.08433176341429303	0.02806146225530779	0.03322998487006014	0.07380067966319472	0.3098733147755096	0.2006426472186686	0.40871552949912626	0.32452997964461217	0.25855589552396485	0.13973362305525625	0.10400075227443908	0.2056627968073782	0.20410594615095595	0.32901140623234637	0.30130045952018303	0.05306045804459081	0.07795866385788515	0.24696470690443045	0.12744427480324694	0.0955658490920421	0.00909108213599198	0.21240164022358624	0.08126620209044817	0.10208757989863178	0.07602528791591416	0.19182447524209115	0.23059285705994464	0.18505605250528617	0.30565791012808463	0.1776930115968291	0.20875239205699436	0.04902920455815948
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB28803|s__GGB28803_SGB41457|t__SGB41457	2|1239|186801|186802|186803|||	0.28096051630851626	0.6560531157689014	0.0322635164692272	0.10145249607908516	0.22275822451511185	0.0472487411980919	0.5127691774643995	0.7019127492655267	0.11887238392245066	0.1722220568613196	0	0	0	0.00518854623016311	0.34862060114632454	0.02533817138392288	0	0	0.01927564920775176	0.03522597226574694	0.04020802178038744	0.00118902893193261	0.10122112092298172	0.03675281110549305	0	0	0.3527668828985505	0.3499833684898414	0.4289179589578728	0.12173367854504896	0.154607640048682	0.06819556875625102	0.09674134139809028	0.11236146646776364	0.3236747482075553	0.05405686724976966	0.2566258543645185	0.18694858635317213	0.11019612146558404	0.07048669933213149	0.34982204583463306	0	0	0	0.327339992921951	0.7867479941026135	0.18898956589878396	0.18801613559128497
k__Bacteria|p__Firmicutes|c__CFGB28439|o__OFGB28439|f__FGB28439|g__GGB28439|s__GGB28439_SGB41022|t__SGB41022	2|1239||||||	0.27978034663905843	0.07720111236185515	0.12492538617499097	0	0	0	0.7230290671604466	0.07350720545999567	0.0194153736239036	0.00654154367237953	0.17737277150411063	0.03489463181930761	0	0	0	0	0.2445850845074233	0.112420615777763	0	0	0.35606013600309927	0.36285332573809254	0.12308253550789372	0.07142645424968004	0.00157019316095865	0.17626669497273184	0.03951984910043604	0.18403439429070376	0.39058333963002817	0.3733816255151212	0.05450560837193421	0	0	0.09541495524624484	0.3488128391091132	0.07124891254371989	0	0.02856644685389302	0	0	0.10713345411143442	0.10928632927381496	0.02449070218428026	0.5660444710085518	1.585527078162074e-5	0	0.2659736966111291	0.11146507824967564
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB74395|s__GGB74395_SGB43523|t__SGB43523	2|1239|186801|186802|216572|||	0.27964921667578535	0.22766053602944775	0.39129817181975	0.1808307127915122	0.07132020496920119	0.6010609510000539	0.03254896204634178	0.14237241407082182	0.8653538307252271	0.3954594709021478	0.724671776121065	0.334720158621622	0.14611814695283964	0.5212444016509148	0.3380754795366378	2.244065613611386	0.3120075179760686	0.18390021919928493	0.4446194555445216	0.3596526413003665	0.08122592077673056	0.08003202119699429	0.0302082037478314	0.1302762872597305	0.15568117118529454	0.8107791717597876	0.13397731123476245	0.9986501900070625	0.22704532095995036	0.1773802643889616	0.2096024115971188	1.2579801952356957	0.933421691930614	0.09822127745936968	0.35300378630864804	0.14414924218992076	0.8430657525556781	0.32187365542897983	0.2650914040732506	0.32760071746159297	0.23528809222324015	0.23003281083305824	0.1478325172892667	0.34247160574526303	0.5441211826836605	0.3536997221346078	0.0869982611832332	0.2108539201807552
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB45514|s__GGB45514_SGB63186|t__SGB63186	2|1239|186801|186802|216572|||	0.2773762973123851	0.12890747824285662	0.2655120361662674	0.4144018587095583	0.3362794630703293	0.32388238295976357	0.21368116288450345	0.11416865067751514	0.31526405258768064	0.255286636302962	0.23006992563489537	0.3111695991238003	0.10481611650604938	0.22524866539848756	0.40949289526016475	0.40109786190720487	0.19634681196309087	0.228914056838181	0.38346574612906553	0.42426886682131176	0.1760133149343659	0.22139878313784123	0.13969460222081342	0.19405046544129537	0.12144631931138816	0.163377188101932	0.23836387157741357	0.38049624327514264	0.2857636738082664	0.18364921216831756	0.0963892029764086	0.6328942848072104	0.5234598570952077	0.20951366879832384	0.1623536502080682	0.28465671304030926	0.4050241757351847	0.21202632709681069	0.27915565059185277	0.14046476559180116	0.2722761073365357	0.13525954326497017	0.14923510284229577	0.13368266625800507	0.21726477552054904	0.4252635670789649	0.08357173943174862	0.28086302681783165
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB30450|s__GGB30450_SGB43507|t__SGB43507	2|1239|186801|186802|216572|||	0.2761305626612907	0.3215708884569775	0.2317969167629737	0.06226135968164808	0.1241822307532049	0.4110269934364535	0.06166102865222511	0.1932967254688775	0.10347630699709612	0.13817563763726465	0.2996200893536589	0.09732757045672533	0.06931337096523274	0.03079446294254458	0.02463992782490878	0.04273452785646696	0.8750985789881903	0.1408012173276072	1.5273599931396524	0.18545038145827675	0.03309380623630625	0.2976163356807161	0.06225041878634332	0.465295903761759	0.2173750660217783	0.21134028756633855	0.02246422072645894	0.4950063615245592	0.03170376625492006	0.14890685836396095	0.13800816832146354	0.05177608992248271	0.7179344340985676	0.20941344300499795	0.01967163803259936	1.020554135048046	0.2917341277523764	0.00234570704234714	0.05204556923978813	0.10772356249187834	0.10970407771464896	0.0858258945747516	0.11525357174918532	0.1180371006361319	0.4123876653945647	0.557819150328062	0.2091706529280676	0.00921068871757331
k__Bacteria|p__Proteobacteria|c__CFGB28310|o__OFGB28310|f__FGB28310|g__GGB28310|s__GGB28310_SGB40880|t__SGB40880	2|1224||||||	0.27522722291429835	0.05836413246125431	0.2326649607285713	0.8397591005121989	0.132788920013328	0.38341739531977664	0.1370071500582757	0.24692058363424263	0.0539049810483245	0.31654124602275485	0.12303384253806746	0.4513304407047327	0.0604873359918948	0.2793795572896792	0.19169096348404863	0.1493334781563115	0.2487049738368625	0.2110498548987744	0.22594131728524025	0.0959869948134023	0.09601808992697972	0.06664148060784716	0.01468839264802811	0.15826689052829082	0.11531251055946592	0.5284467372924168	0.3206356222742505	0.20507615919450625	0.2342364197207492	0.12441926481595822	0.163749378101353	0.2944486895394299	0.29853201751823427	0.06876324637100259	0.525022428880861	0.4059745729313011	0.03259616307563765	0.06941586876589473	0.06384696492187777	0.08395727199313707	0.15690217530831774	0.07743430765536691	0.05058658561258272	0.30185360108248704	0.12478890868674604	0.2716638706134995	0.07625217418796697	0.1012467244416328
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_johnsonii|t__SGB7041	2|1239|91061|186826|33958|1578|33959|	0.2747536980469233	0.00109056199424531	0.00347217586239026	0.00898579250986182	0.00536868016847076	0.23278524054216	0.20652617146754904	0.32815170477407557	0.04275274253652173	0.0024747875397719	0	0.00371501783627609	0.02076620649892474	0.0247398224421224	0.00476489194797067	0	0	0.00205160975059114	9.634061298681e-4	0.00354527489112345	0.00818611185931663	0.00892968707941336	0.08372057762924347	2.1951636475684113	0	0.00154397549525075	0.01924672702552088	0.0266765735537569	0.00970069245853763	1.360709942996871	2.0092497760870183	0.02728552504864874	0.10848930824908	0.00740000440722802	0	0.00443502846299471	5.1314448450839e-4	0.0071138897211546	0.00940497378925519	0.00492225553995331	0	5.6361404682434e-4	0.00123115842988109	0.17987109694170886	0.00478036414065865	0	1.1938532651739449	0.0050225806853092
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB28950|s__GGB28950_SGB41657|t__SGB41657	2|1239|186801|186802|31979|||	0.2737775083203347	0.05438319986687632	5.7626448136309e-4	0.00132297027854045	0.01528126460470838	0.00473722578212454	0	0.13934402732902426	0.02128655458225977	0.086718870984288	0.33357046571439924	0.01508120335916843	0.04924625634538427	0.01855687167943962	0.00337379933228796	0	0.384668731581249	0.14575547494755323	0.01956166040255635	0.00533681039047582	0.00114335606958447	0.06913923937090023	0	0	0.47541272045321	0.7341872331371743	0.03668088407019657	0.00107292931827899	0.0462548049427265	0	0	0	0.00897629083943886	0	0.01913258504135483	0.0904817920734872	0.01239205635723254	0	0	0	0	0.08219371516188359	0.07433703431054207	0.28440161508204975	0.0610824306861939	0.7626469789664141	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Muribaculum|s__Muribaculum_intestinale|t__SGB2088	2|976|200643|171549|2005473|1918540|1796646|	0.2673157151301552	0.5459749911189935	0.26562874795996116	0.6991526301221525	0.482608454120213	0.02960766113827841	0.2454958790867473	0.7357450294314674	0.10722615363764187	0.08467825669710766	0.03495834974796877	0.04668096816892165	0.3806555281570306	0.1113091525110726	0.5518960083092482	0.03243511236855927	0.1875068335997439	0.4270387703082313	0.14923763080488167	0.05310353115168933	0.07191233279324034	0.21236535527913172	1.2291299135302192	0.78061813957773	0.9263675553155272	0.45761590126402263	0.06202774621197559	0.3031218297037135	0.08648505009118715	0.42231037596090926	0.5699472722417025	0.32700304290718113	0.03219787082453892	0.6842581953347211	0.06303883079300367	0.13383689958490866	0.1615869005098222	0.3544150094891774	0.2833592103055132	0.7350650310589285	0.11600391584083672	0.05876459235431049	0.2394369381859892	0.6375152287478913	0.03285212105951817	0.11710937354838905	0.49947587136605326	0.04435300874769918
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB28778|s__GGB28778_SGB41431|t__SGB41431	2|1239|186801|||||	0.26383348610545865	0.08433933632418808	0.16122275401375977	0.07367755264703084	0.04463717721865092	0.05071447233010633	0.35107886924283127	0.24256154211195827	0.5008852036566126	1.104428211279786	1.6148344556361844	1.7451738549935083	0.4603281696940299	0	0.5796379127714265	1.286936104469115	1.1254263149889867	0.30673085482264	0.22160598970083373	0.07897118718031293	0.2861089764681045	0.5183368137231595	0.17754859526045969	0.04997037885951024	0.3180762717484812	0.6709149637123957	0.13138584571997977	0.12948481520956948	0.3198312163901086	0	0	0.2843999684931637	0.22328171727569704	0.02750362811851227	0.390380657800152	0.06943163258815133	0.05500602519013854	0.0421459581681354	0	0	0.05248416866506771	0.7791024840601858	0.4318327153517747	0.8646177940814287	0.2309082360281336	0.3275659057217449	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__GGB14001|s__GGB14001_SGB21428|t__SGB21428	2|976|200643|171549|2005473|||	0.2451693213329221	0.7307604255285312	0.3749658151897253	0.1781624749825458	0.24162115483676588	0.06579076603855484	0.21284537240239196	0.2955047780045456	0.1257957534683685	0.04224505747715899	0.06281506881319159	0.1304826304320624	0.3865819206773818	0.07084330355063512	0.05969706069714272	0.00892347795007001	0.15218396951082952	0.01822133400710211	0.19231242206453156	0.1529684066029303	0.19814995883715425	0.11261460595592616	0.5711926275308379	0.4182176006379001	0.30068812285274205	0.16893857247288496	0.1497372068513482	0.2405291401934661	0.14429780032074724	0.25804846525837766	0.5381677039059698	0.0590955287092692	0.050129348371349	0.7339868931232489	0.10935942656177582	0.3233965063788582	0.16660346226135947	0.6373499280151946	0.03593061415059648	0.1981946193162203	0.07521427427208309	0.05857672100536904	0.2164734958261184	0.16534415147057832	0.05971094976358371	0.07281894573260012	0.5797739151338248	0.06784420116927077
k__Bacteria|p__Firmicutes|c__CFGB78857|o__OFGB78857|f__FGB78857|g__GGB28930|s__GGB28930_SGB41631|t__SGB41631	2|1239||||||	0.24393087167978736	0.2313974267789597	0	0.00677836457319601	0	0	0.4458356387614711	0.09236579562482602	0.03991603220365378	0	0	0	0	0.2002842999974091	0	0	0.934881433502426	0.30016570362074835	0	0	0	0	0	0	0.2260382007029295	0.6236201521489185	0	0	3.1465853702535e-4	0	0	0	0	0.06425308567133765	0.26725639922251254	0.9273824801831816	0	0.07095977049194867	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB41415	2|1239|186801|186802|186803||1898203|	0.24172351729802363	0.3078511609909124	0	7.8040381599296e-4	0	0.17304678903812928	0	0.00278366862124827	0.1781588814070075	0.00138211818741647	0	0	0	0	0	0	1.466739880263494	0	1.83726817593121	0	0	0	0.5297847281679174	0.2372518237952001	0.14906006110755754	0	0.00117926239717639	0	0	0.08973108710352201	0	0	0	0.02659324382913546	0	0.03268940491504881	0	0	0	0	0	0.05300320432010608	0.00784668695500166	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB41615	2|1239|186801|186802|186803||1898203|	0.22901848085645304	0.5662228379352264	0.3276683607953167	0.563057637030275	0.3095353408086158	0.05997095338290797	0.27387369984853266	1.081921753272252	0.21346432372927168	0.4216328818125425	0.3882224773234452	0.4330354520745001	0.6657420187539753	0.14193520823440017	0.2140283931864481	0.02706815132915738	0.5281535103137304	0.8680664796936413	0.2441782942592279	0.2905084420911847	0.1588073940816606	0.316967981049418	0.2536233835978883	0.19866997019743027	0.2110478837278661	0.29510671928628635	0.0906576166323136	0.5426861054023244	0.28645438767002934	0.01296356485237186	0.29460453735002484	0.6508973311551688	0.24447730058230308	0.19904842554521243	0.14673629805327973	0.6677710579591011	0.3543454137353035	0.0602804060664264	0.214892258259089	0.8461111160402752	0.08899426502396275	0.5345644394942732	0.6053793011132416	0.313886325947232	0.4839979958797546	0.4832215034783814	0.01944108702661563	0.00746301957629017
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB30461|s__GGB30461_SGB43529|t__SGB43529	2|1239|186801|186802|216572|||	0.2247858970419161	0.00806863349588489	0	0	0	0	0.0053271879327106	0.3172541009683646	0.6616645563224081	0.0396906715077453	0	0	0.05391746117375755	0.08690614450738428	0	0	0	0	0	0	0	0	0.3692231530398054	0.1323710880628509	0	0	0.2478270883448784	0.00253180443450007	0	0.0264534117405415	0.00307130322295877	0	2.8842313825783e-4	0.00122776596824212	9.718138433704e-4	0.5238597929062191	0.02143718525580587	4.6061156467907e-4	0	0	0.09813989209680776	0	0	0	0.1848407467721346	0.32826660616180686	0.01621565223237778	0.01332007291464448
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__GGB28893|s__GGB28893_SGB41574|t__SGB41574	2|||||||	0.22472761705823913	0.504106562109156	0.02768257856674592	0.10959842543459264	0.01232581762718607	0.01008476899630194	0	0	0.05664438997135793	0.3723397452016471	0.22732854346811496	0.2792455073600865	0.00517963528588329	0.0079873138257225	0.09829588338976426	0.03891247914025122	0.16411386487125582	0.07005867370537175	0.04969068179210352	0.0238493438837836	0.03191075030319453	0.09449986987883202	0	0	0.05996126790025355	0.12513114834644187	0.08848107677579667	0.4516955240794985	0.2431543031359555	0.32908106120767255	0.8140958307957572	0	0.4032014778630703	0.13576418920935834	0.2845972024901532	0.10215709464517572	0.22723875903528412	0.00754038191067227	0.25496357515566503	0.08586054413525235	0.32199414018067957	0.07849891196603512	0.1279313867201761	0.09066869816424657	0.06556947231739257	0.06512664090158948	0.172226957142695	0.4216606060603946
