kingdom	phylum	class	order	family	genus	species	feature	metadata	value	name	coef	null_hypothesis	stderr	pval_individual	qval_individual	pval_joint	qval_joint	error	model	N	N_not_zero
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Clostridiaceae	g__GGB28951	s__GGB28951_SGB102295	t__SGB102295	genotype	Thy1-ASO	genotypeThy1-ASO	2.4440129289726413	-0.31620717382497554	0.8674203583056495	0.0031846499629619718	0.3096797550190607	0.006359157930537352	0.32806154201083837	NA	linear	48	40
k__Bacteria	p__Bacteria_unclassified	c__Bacteria_unclassified	o__Bacteria_unclassified	f__Bacteria_unclassified	g__Bacteria_unclassified	s__bacterium_1XD8_76	t__SGB29429	treatment	benCom	treatmentbenCom	5.399871290678893	0.2205238020029287	1.536021533859197	0.004282420775536311	0.37738833084413737	0.008546502423373879	0.3767065867536306	NA	linear	48	20
k__Bacteria	p__Firmicutes	c__CFGB9512	o__OFGB9512	f__FGB9512	g__GGB42343	s__GGB42343_SGB59511	t__SGB59511	cohort	Fp7	cohortFp7	-1.9443755916751175	-0.10808160704519129	0.5619560298465353	0.004437877785842037	0.3792368289719559	0.008856060812442003	0.3767065867536306	NA	linear	48	24
k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides_acidifaciens	t__SGB27814	cohort	Fp7	cohortFp7	-2.0078753202131883	-0.10808160704519129	0.6303529672837638	0.004602043853129012	0.38169893134775923	0.004602043853129012	0.2972579436984073	NA	linear	48	48
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Oscillospiraceae	g__GGB30461	s__GGB30461_SGB43533	t__SGB43533	treatment	Fp	treatmentFp	-3.231719887068675	0.31267469423665295	1.1879809324790656	0.005052078315023967	0.40705316709621675	0.010078633134746799	0.3994803678863276	NA	linear	48	44
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Lachnospiraceae_unclassified	s__Lachnospiraceae_bacterium	t__SGB41417	treatment	benCom	treatmentbenCom	-1.4706865201751353	0.2205238020029287	0.5651623699000051	0.005295855276654993	0.4148419966713077	0.005295855276654993	0.32806154201083837	NA	linear	48	48
k__Bacteria	p__Firmicutes	c__CFGB9656	o__OFGB9656	f__FGB9656	g__GGB28996	s__GGB28996_SGB41712	t__SGB41712	treatment	benCom	treatmentbenCom	-1.9988515820584234	0.2205238020029287	0.747797873627252	0.005614457537948536	0.42791270964905054	0.01119739294245165	0.4339611842585706	NA	linear	48	43
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__GGB28793	s__GGB28793_SGB41446	t__SGB41446	cohort	Fp7	cohortFp7	0.8228248420723255	-0.10808160704519129	0.31050420754669367	0.006088681086493963	0.45089651158255706	0.006088681086493963	0.32806154201083837	NA	linear	48	48
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Oscillospiraceae	g__GGB74395	s__GGB74395_SGB43523	t__SGB43523	treatment	Fp	treatmentFp	-1.3806490479515032	0.31267469423665295	0.5773391613287187	0.006241178287744065	0.45089651158255706	0.006241178287744065	0.32806154201083837	NA	linear	48	48
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Oscillospiraceae	g__GGB30302	s__GGB30302_SGB43267	t__SGB43267	treatment	benCom	treatmentbenCom	-1.678656069259842	0.2205238020029287	0.6530165043149084	0.006395695199752582	0.45089651158255706	0.006395695199752582	0.32806154201083837	NA	linear	48	48
