"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"t__SGB41497"	"treatment"	"benCom"	"treatmentbenCom"	13.5365909438035	0.260166392154963	4.56751631347072	0.022799864761855	0.468513863256673	0.0450798956905512	0.453332885251018	NA	"abundance"	32	11
"t__SGB41510"	"treatment"	"Fp"	"treatmentFp"	-0.767338877450748	0.339078519110779	0.459182834787753	0.0275732223870864	0.468513863256673	0.054386162181365	0.463146660631304	NA	"abundance"	32	30
"t__SGB41519"	"cohort"	"Fp7"	"cohortFp7"	-3.18080109265111	0.0757360080013366	1.26780491975258	0.0197967938934358	0.468513863256673	0.0392016747384124	0.451490616707302	NA	"abundance"	32	22
"t__SGB41555"	"cohort"	"Fp7"	"cohortFp7"	-2.84787396124625	0.0757360080013366	1.15377758871738	0.0245537801731825	0.468513863256673	0.0485046722255721	0.453332885251018	NA	"abundance"	32	18
"t__SGB41565"	"treatment"	"benCom"	"treatmentbenCom"	4.30617122845938	0.260166392154963	1.57784979077718	0.0267064316061769	0.468513863256673	0.0526996297232184	0.453332885251018	NA	"abundance"	32	15
"t__SGB41595"	"cohort"	"Fp7"	"cohortFp7"	2.48354490369091	0.0757360080013366	1.02766249366725	0.0273382898679013	0.468513863256673	0.0273382898679013	0.431544165009075	NA	"abundance"	32	32
"t__SGB41647"	"cohort"	"Fp7"	"cohortFp7"	1.02502609604319	0.0757360080013366	0.380796585059464	0.0249630153833544	0.468513863256673	0.0249630153833544	0.424796410271458	NA	"abundance"	32	32
"t__SGB41719"	"treatment"	"Fp"	"treatmentFp"	3.10481135798028	0.339078519110779	1.10230718720113	0.0206145811934868	0.468513863256673	0.0408042014291908	0.453332885251018	NA	"abundance"	32	26
"t__SGB41731"	"treatment"	"benCom"	"treatmentbenCom"	-0.55926044472649	0.260166392154963	0.210943675011593	0.0280366851899394	0.468513863256673	0.055287314663439	0.463146660631304	NA	"abundance"	32	7
"t__SGB43529"	"cohort"	"Fp7"	"cohortFp7"	4.91906331242159	0.0757360080013366	1.91749133994656	0.0255538297339724	0.468513863256673	0.0504546612538719	0.453332885251018	NA	"abundance"	32	17
"t__SGB43532"	"treatment"	"Fp"	"treatmentFp"	-0.645757610038659	0.339078519110779	0.374663846307535	0.0184542527766764	0.468513863256673	0.0184542527766764	0.424796410271458	NA	"abundance"	32	32
"t__SGB43557"	"cohort"	"Fp7"	"cohortFp7"	-0.644896252128529	0.0757360080013366	0.264572841138022	0.0198444246906345	0.468513863256673	0.0198444246906345	0.424796410271458	NA	"abundance"	32	32
"t__SGB59511"	"treatment"	"Fp"	"treatmentFp"	2.50732364568087	0.339078519110779	0.811458413686687	0.0201006619582459	0.468513863256673	0.0397972873053321	0.451490616707302	NA	"abundance"	32	17
"t__SGB59797"	"treatment"	"Fp"	"treatmentFp"	-1.98545395425097	0.339078519110779	0.973601432968759	0.0261581046011775	0.468513863256673	0.0516319627660289	0.453332885251018	NA	"abundance"	32	28
"t__SGB63107"	"treatment"	"benCom"	"treatmentbenCom"	-1.41595160111741	0.260166392154963	0.711515234447168	0.0278476619789636	0.468513863256673	0.0278476619789636	0.434016000111164	NA	"abundance"	32	32
"t__SGB7275"	"treatment"	"Fp"	"treatmentFp"	-0.795150661033461	0.339078519110779	0.467269135474258	0.0260815508037641	0.468513863256673	0.0514828543151988	0.453332885251018	NA	"abundance"	32	30
"t__SGB8210"	"treatment"	"Fp"	"treatmentFp"	-2.17376273447467	0.339078519110779	0.811655453176183	0.0279969849252714	0.468513863256673	0.0552101386856369	0.463146660631304	NA	"abundance"	32	8
"t__SGB82505"	"treatment"	"Fp"	"treatmentFp"	2.29049020335698	0.339078519110779	0.768375285898827	0.0201635502989221	0.468513863256673	0.0399205318371871	0.451490616707302	NA	"abundance"	32	25
"t__SGB102197"	"treatment"	"benCom"	"treatmentbenCom"	4.09346684355826	0	1.83373171275332	0.025594149914634	0.468513863256673	0.0505332393194152	0.453332885251018	NA	"prevalence"	32	22
"t__SGB102608"	"cohort"	"Fp7"	"cohortFp7"	4.09346684355827	0	1.83373171275332	0.0255941499146337	0.468513863256673	0.0255941499146337	0.424796410271458	NA	"prevalence"	32	11
"t__SGB29422"	"treatment"	"Fp"	"treatmentFp"	4.09346684355828	0	1.83373171275332	0.0255941499146331	0.468513863256673	0.0505332393194135	0.453332885251018	NA	"prevalence"	32	20
"t__SGB40984"	"treatment"	"benCom"	"treatmentbenCom"	-4.09346684355825	0	1.83373171275331	0.0255941499146338	0.468513863256673	0.0505332393194148	0.453332885251018	NA	"prevalence"	32	18
"t__SGB41410"	"treatment"	"benCom"	"treatmentbenCom"	-2.66702882466492	0	1.20032528589581	0.0262885962261192	0.468513863256673	0.0518861021606985	0.453332885251018	NA	"prevalence"	32	12
"t__SGB41484"	"cohort"	"Fp7"	"cohortFp7"	4.09346684355825	0	1.8337317127533	0.0255941499146329	0.468513863256673	0.0255941499146329	0.424796410271458	NA	"prevalence"	32	19
"t__SGB41511"	"cohort"	"Fp7"	"cohortFp7"	2.66702882466491	0	1.2003252858958	0.0262885962261197	0.468513863256673	0.0518861021606994	0.453332885251018	NA	"prevalence"	32	17
"t__SGB41596"	"cohort"	"Fp7"	"cohortFp7"	4.09346684355825	0	1.8337317127533	0.025594149914633	0.468513863256673	0.025594149914633	0.424796410271458	NA	"prevalence"	32	14
"t__SGB41621"	"cohort"	"Fp7"	"cohortFp7"	-2.66702882466491	0	1.2003252858958	0.0262885962261198	0.468513863256673	0.0518861021606997	0.453332885251018	NA	"prevalence"	32	20
"t__SGB41705"	"treatment"	"benCom"	"treatmentbenCom"	4.09346684355825	0	1.83373171275331	0.0255941499146341	0.468513863256673	0.0505332393194155	0.453332885251018	NA	"prevalence"	32	14
"t__SGB43261"	"cohort"	"Fp7"	"cohortFp7"	-4.09346684355826	0	1.83373171275332	0.025594149914634	0.468513863256673	0.025594149914634	0.424796410271458	NA	"prevalence"	32	12
"t__SGB43516"	"treatment"	"Fp"	"treatmentFp"	-4.09346684355828	0	1.83373171275333	0.0255941499146338	0.468513863256673	0.0505332393194148	0.453332885251018	NA	"prevalence"	32	17
"t__SGB43526"	"treatment"	"Fp"	"treatmentFp"	2.66702882466524	0	1.20032550763891	0.0262886239706736	0.468513863256673	0.0518861561910758	0.453332885251018	NA	"prevalence"	32	23
"t__SGB41253"	"treatment"	"Fp"	"treatmentFp"	-2.5013178246554	0.339078519110779	1.21428592955154	0.0289821954001656	0.477606325817059	0.0571244231501178	0.465882555132614	NA	"abundance"	32	27
"t__SGB41427"	"treatment"	"Fp"	"treatmentFp"	2.57671458177131	0.339078519110779	0.966020559106606	0.0290532037959932	0.477606325817059	0.0290532037959932	0.436823464132698	NA	"abundance"	32	32
"t__SGB102199"	"treatment"	"Fp"	"treatmentFp"	2.68898853846102	0.339078519110779	0.996676846044787	0.0297915366131885	0.478369145500505	0.058695537572602	0.465882555132614	NA	"abundance"	32	24
"t__SGB21581"	"cohort"	"Fp7"	"cohortFp7"	-1.20648537836786	0.0757360080013366	0.546977201443788	0.029722862658335	0.478369145500505	0.029722862658335	0.441250336560481	NA	"abundance"	32	32
