5c7657ee-666d-4545-a5f4-e3b97972700c	ef1f9867-c5fc-4ba0-838d-848b58467b10	d479236c-8606-41ad-b8e4-006d816e0494	612c986d-545e-45af-8807-2df49f08a01a	0d28bae3-3b00-457b-a62c-3d9edb9fae8a	adbacf26-5d01-459f-86e0-1967c4c3c9eb	d25be762-5047-437f-a749-1049b8be57a3	4f381a59-5b94-4500-a3e0-66a29d472108	76bc6a3b-9d77-4a38-a663-d1472b59c043	dfc17ebb-83f0-4a37-a961-974e60e5f57e	2bcd07f9-960c-4bf9-a147-93daa514d7e8	fdb23de2-cc37-43b6-97a7-b63fa41b3fd2	bec7eb37-dfcd-41d9-bdfc-0bc5ba8f8330	36ff5b45-340f-4508-97f8-2db37a2c0c1a	0fe3ff8e-33c6-4901-8926-4a941a907c76	b1c1e4d6-33bc-4e44-b0ac-1dee48a9c90b	fd90b87b-1ece-4b8b-8bac-a373b6bfc0d2	8cafea18-38fb-4044-aa6e-e3575baf4f75	9e528736-741f-4de9-9adf-e99566a3ec5c	e35b993e-9261-4c7c-ac5d-5598630adf6f	69d5e82f-530b-4de1-b71c-d97e4fee1b23	8026eead-3968-4929-8ac4-126ead00a55d	5a6ae85c-b6fe-4bed-9d79-2fc3d722416f	667fd635-ee7a-4d22-a128-8d7567559348	3a95fb07-9cd4-4410-ab14-6e08cbe8fb4d	64cfc38a-c2fe-4a3c-a92b-4d5eec3c9bec	7eac574e-7a22-47fe-9e95-027a9469978d	5155defe-cf3b-434d-a79b-f97cbd8b7bb3	a55db179-101c-459f-8fbf-a4d0de76765b	888698af-80c8-466d-9e54-b0e61d24495a	40fcafa2-7823-4086-902c-76edd44c8ad7	e76d515a-fbc3-4b37-b542-c6fe625bd623	f498cd34-8ff0-4a82-b15d-8688abc9435d	216699da-5299-480f-87a1-4c4c5ae57e7b	c88e4fdb-0d46-4ae4-b1e8-98933a35feeb	672ea0fc-3873-4ec8-9d2d-57f3c422c197	135f44a7-adf5-43f1-8c2d-4ba8f92187a2	253c2ac0-4eed-4fd8-8b7a-9b091fdec2fc	e9749d55-fecc-4517-a466-9ead9e6d8413	6f87b662-221b-4811-8fe4-c5237d03d957	f3035faf-d71d-4cb0-bb63-64d7b3c38491	2f242b7c-f644-4a6d-ae13-41f3a2d6f125	c80e6d15-520b-4bd0-a67a-62f8a17c035e	a6a8e3b9-4007-4fe4-a891-b85a100f0b29	3eff4ead-173f-43c0-8bf3-928eda3af235	f47bfcd5-7b4b-4670-980b-3e4c9c4a88cf	4a571d8f-049d-4057-8034-883f1fc99ab2	700a1335-1157-4209-88da-172a9d744849
160.8088469215	0	234.9049954427	132.5899280686	512.4407805762	148.2162560911	431.0909294118	227.5202035285	161.2588868884	13.62161178	0	0	215.0306923522	122.0517984323	0	0	0	0	0	143.0226489926	0	120.0449988597	9.3375073422	530.1919030535	0	71.4942853884	69.1149531944	177.013671496	139.9505381691	527.0539398294	386.8881884537	75.7301491584	80.4219724532	0	17.3163245422	15.4777130858	0	0	153.8549627451	309.9637742933	0	20.5916614657	0	69.6636161682	435.9419762395	0	443.8468814087	0
160.6707516464	160.8249330979	219.9738721955	167.1365314487	171.4743128127	35.6868558269	49.9637404369	84.876113694	77.9555544584	94.7974949258	103.9947382428	169.1397200117	244.9970343569	33.1408642943	116.6416925848	96.6269968655	9.887125544	43.5185752285	62.7323477731	66.5845711384	396.6265322616	213.4853422319	191.7771448188	110.7610025664	216.36290526	134.5779073282	67.7485652307	246.9081341004	147.7058281074	59.1984677896	98.2336677223	25.9270669842	50.3937209532	300.63599974	248.5135483828	163.2572858762	92.1509528025	249.848775384	84.658336898	94.1502951416	202.2516658177	266.8168294725	215.4273680954	163.5653908781	59.3758776925	154.9160602989	72.2245279458	83.4308965654
157.5972167401	165.4629238245	336.7107181541	137.3174026949	210.9569450494	259.6414137248	139.3001766025	214.3305192528	413.4956862795	245.3290874839	424.1958613679	344.2063269308	157.8892680355	101.8293329042	221.7533683554	270.2607009535	268.8493872413	148.2360169736	289.3291946091	201.135946442	0	243.4451331384	344.7617218324	311.1209089339	164.1061658451	202.8901610436	210.9243011833	266.4246668024	227.4489381387	303.3023945063	67.0866734638	102.8278242966	293.4099367512	370.2230313312	337.022842312	164.4705774087	385.5380675129	267.955114427	128.1266530414	179.6552714012	383.1719049732	265.3885753673	260.7829061889	160.3225041836	217.938131495	333.653704053	68.1476854657	168.3523311597
157.5362899877	76.7391076287	325.7562786852	96.6741821591	123.6859217055	117.4048421709	87.5346484936	44.0607050901	229.5154163769	109.5693462734	225.2135031071	252.2412297176	99.9255257904	83.3721738657	128.8492591734	157.369334131	157.3111938058	121.2309942596	201.234375371	104.1370802461	124.4047401663	95.4938835813	75.3480435453	147.8708205955	86.7621374514	139.1195060823	146.893400218	114.2667130873	115.622690787	285.4878552306	104.615398963	123.3165829002	177.3971977412	134.855977857	190.671846003	195.0246605813	140.9265527882	56.868174931	101.1998938482	68.6934396159	196.7902914854	263.5398958762	181.3699135204	92.0247238929	137.5138144145	176.6160549002	67.5490298552	115.9804959969
155.8580639805	0	120.4870365435	72.4304416327	449.5216829287	120.4366306171	348.0807714196	184.6780403865	110.007535846	0	0	0	156.7696803784	62.791673491	0	0	0	0	0	120.2314114364	0	72.8858327667	15.1575981841	703.4155154311	0	31.6447045646	37.725487217	126.3681361702	75.0992364703	1036.8924896678	1132.4038927411	55.164562939	84.1854883862	0	26.7753042968	12.8440515883	0	0	99.6869453281	236.4424555621	0	8.420738007	0	62.7241149209	369.7057081079	0	799.3061144341	0
153.9512146348	725.2985138325	255.5656753377	270.3982933427	496.2812192566	55.0044601689	178.7263012066	79.1240062465	383.6287773114	103.0317031011	179.8122800194	47.7562914627	490.7240022181	72.076946629	204.3574239234	66.0866479479	133.0481295573	334.6397165952	321.6963927558	336.4674052194	301.1599489653	364.771659696	950.1002166945	570.5055524574	185.5814025412	88.5970242374	47.0996523708	178.1612153225	145.7207815795	241.4641216376	216.4662630282	131.5516194395	44.6568271326	771.2190176258	127.8401634424	263.5469429863	307.3441228179	886.7006829626	889.4075587533	1245.9962571197	167.8521611867	156.1377712077	420.7906086915	268.7915518717	401.7120878699	219.4600688481	416.772439758	236.7336318323
152.7557318479	40.2408993592	116.4049487192	106.0024226817	95.5560739655	56.6958639841	92.7402507641	76.8068243064	112.2580422752	136.028787632	234.3485319877	163.4865297944	88.4292970077	316.8815313037	294.4048997706	753.3230083211	325.7110555286	286.8396703816	104.3364328437	147.4934639092	198.4454292613	97.1411170472	82.1335293944	267.2041296675	73.625989518	235.6248614689	184.5945080888	104.2639200065	117.7593634615	67.6171306933	41.9933241354	274.4862868351	185.0254559542	51.9026252393	438.7909806189	182.8539095432	70.0042608352	67.0466618668	144.4319929253	105.0343286976	498.551627558	87.5028983509	45.4581211661	197.0192266583	60.7118447325	146.9421065832	42.7347273846	604.3686749464
144.1908997352	0	254.2350818728	269.6177930528	596.0780214174	103.1281468707	312.865370477	179.7072664095	157.6226499513	22.7064286534	0	0	277.4533754249	119.9161634286	33.793320054	27.3390637573	0	0	0	141.812878772	0	68.8715637048	0	447.7604961449	0	41.7248843054	34.874389604	153.6634918985	91.898483704	886.0504148277	1096.3337072149	102.9303926226	62.7003649366	0	28.6836229104	0	0	0	568.917132503	927.4199843915	0	38.3720723809	0	73.9775684742	384.1749295298	0	707.5483639421	0
143.8094002391	0	139.8658231538	92.4453593944	472.5376734351	110.9443568943	312.3599633688	168.4891842607	116.855488111	0	0	0	172.4395728046	71.0159443701	0	0	0	0	0	118.0722250712	0	63.1980946314	0	533.5150593711	0	34.1480066349	34.6115790133	130.7275592934	75.4291977552	922.6153151951	1065.6117026694	61.591384139	69.5485492811	0	27.2224536599	0	0	0	129.9778902305	300.0143399545	0	10.712207834199999	0	62.8162552192	362.7429426845	0	706.6625927353	0
139.9406730605	106.0243997337	50.18463546	106.0166183282	78.9934430727	34.4769875802	52.2423296259	74.3311284573	63.313215712	92.2597946267	93.4907836283	65.5701487857	114.7389735334	98.9557228539	61.4992505542	201.1089643152	65.0532012353	211.3294808966	92.2082660359	58.0607047158	58.0687413613	71.5771377211	105.9808389999	85.1937207507	52.7564931299	54.3943079041	35.7831026742	53.4864114224	81.7153812347	60.8445733949	31.395962841	112.6948958558	66.2972628194	64.9597345334	97.8543343207	82.5849014873	88.4705351978	79.2274465974	107.7642592836	98.5015541218	65.7481829862	82.1698117231	49.4753031852	36.3789087098	46.0290216404	74.9189841602	52.6916911738	74.2178831661
117.3848535122	101.747692581	409.4589957085	145.172196156	105.3166316306	0	0	71.0483164381	238.7680965162	156.4060417452	270.6718742318	227.5469277206	0	0	150.4468861536	242.4722275454	0	137.4336448962	333.4642103451	0	0	132.2242390522	0	281.8421596288	0	0	164.3907518941	240.6100889619	260.1134822694	245.8345217723	86.3210999204	107.81886334	371.0504341334	139.7968000127	0	189.4222153278	277.5820357974	122.6597149412	120.5633601849	129.7748585218	331.6913227743	206.7446831333	137.8945679161	0	78.5648864159	130.7658496936	0	173.9600589097
113.1831317725	80.8931498683	159.9613411081	84.8625737582	168.8667649008	71.5445435205	134.4443684783	210.5846962049	144.4910403708	88.9047011745	239.3061242392	147.2789564717	128.3363158292	106.6327193636	115.4087812705	100.3644266634	104.7862774925	178.4782453167	201.7551037882	78.1758081229	257.6977193204	229.4334292577	211.3001310971	420.4733211563	136.7065006925	136.5616114963	108.4092141818	249.9667196506	252.8639076009	234.8180210534	133.0911858889	72.8839662278	130.5037246844	102.5668613188	119.6804273376	153.7035886257	125.7106344276	147.1828036997	134.4221839746	114.5642488413	148.3799473137	229.4190450527	59.8720083955	101.172277508	165.8595281555	120.192681953	51.1658721115	183.3493203768
109.5268085629	26.5194521115	108.1568938054	175.76837475	173.3738360343	91.1766769817	116.8284380328	119.5307530247	105.3706444107	62.0380835871	107.8618971919	90.3336331904	168.2795550861	129.6020555688	94.6831123706	99.4796411434	76.1844799117	64.8804494788	106.487101878	20.2696071913	226.9902848194	132.4371824335	64.6844159996	139.4356872586	100.9114041568	83.3832621329	67.9266581439	131.3225268157	156.7453649701	84.9923650934	30.7463934575	87.9608456744	179.758052028	95.2153270198	171.2488410745	109.4977170696	81.8836052088	43.5100450457	182.4585247593	227.8971680103	138.359322078	114.5155626223	83.7902015317	88.1941325914	215.6409561181	132.8975305635	7.8391064154	40.4224243176
105.8954589509	35.373188966	61.4936746574	96.2408570174	143.3061772059	54.7316653106	78.9505728829	128.7630769607	36.8507469264	55.404207123	99.3469741487	122.3530111537	16.3839779587	135.8511294527	38.6964200501	165.5099989182	125.5319357718	44.423223544	269.99646811	114.1858608799	83.5100162169	35.9982605454	98.9728847465	110.8932048213	20.4110122753	100.24031436	16.9971376313	18.8638024902	39.2671433293	23.1078269976	0	58.2662796819	75.1719725345	0	64.1128428177	74.9284059278	58.6829971004	0	43.1325503623	43.489868678	42.5730100207	91.6323746307	46.5872123665	38.667670633	130.2738898415	81.5404598657	26.5682100645	53.8152565366
98.7212759214	41.0391208967	99.0902567816	86.7898641751	83.9036200499	69.6449320218	116.4239795957	119.7033185317	92.1591348689	79.9291172145	120.8783799485	131.3620755875	34.1508491341	65.1270215902	78.7455272208	68.0294896452	51.3184754611	54.5104204342	73.8797364153	83.3931870858	58.9003494441	89.1266401461	44.0867032421	130.5687816421	40.8767569362	85.7311288619	69.8294806567	55.7038197297	80.2942250388	76.8011577417	44.8729449454	68.0684135957	349.4653096126	30.5024297305	96.6124576639	87.3722244201	70.2887557924	21.2867813773	37.9970241512	30.7695591247	60.5038669565	87.265210609	35.9163776216	49.4602506904	161.3617509939	83.702022361	31.9809635504	54.2466488005
95.041680169	41.0716899533	89.5319224461	247.9653818798	156.5034983233	42.8005625224	34.3181867042	148.7825261826	46.1527764999	49.0351831295	134.8214930816	108.1075523285	50.4901785717	36.3743085611	103.8130655992	131.003190743	84.2419657334	167.6353119262	118.7668491519	62.0845481301	95.3821668952	27.7354315906	67.8673560229	299.858041848	17.7717614469	38.4552526786	31.7757402412	80.9394873559	54.6709753492	0	0	79.8310806056	289.2980609404	0	125.3268238182	47.2376364393	229.5482261485	8.7085492236	46.6245617474	68.5342523871	120.2420158422	52.1661557083	46.6578456463	76.8707451979	87.5153449667	61.373641734	38.6803152835	0
93.2125852669	45.7270092257	110.9307425154	101.479038456	125.918368416	38.9204583351	78.4166393997	111.8503520024	123.2022366748	65.3961365078	308.1969308985	183.4569005027	85.6155524964	40.9235650976	227.2233078602	143.5311258347	147.0795054231	259.4524889073	48.1310249089	0	149.1056441474	98.973029904	71.9995646044	104.9681758639	21.8411449836	74.8998212163	120.0637546839	186.0759975591	138.1755569916	64.126366248	50.0902295459	105.616830237	15.1665011625	87.5066639	193.807265704	242.9514655606	129.1955100316	81.1731487254	0	44.177122129	175.906232664	93.7812846166	20.3460376733	27.8211729385	101.5540815672	152.562119077	77.8750793245	72.3749856039
90.4726983197	0	0	76.1440823596	0	0	0	0	73.4570948583	64.369390384	68.1270453957	66.0095941772	61.1121267313	39.5503695107	33.4224648186	0	45.7138264589	0	0	0	73.1622997222	0	0	0	0	63.7052996949	32.0502312832	69.6647368197	142.0489204519	18.0668250675	35.5472011044	49.3169799591	0	0	42.1786904888	0	0	0	19.5784848521	0	0	34.0058359915	0	57.4820048507	0	0	0	0
86.2237365407	0	0	73.1922890758	0	0	0	0	70.265602445	63.221153017	72.2815588844	70.070864468	58.2176403948	37.6587226086	35.3886171707	0	45.6639161817	0	0	0	83.7049490164	0	0	0	0	61.8718528995	30.8505195712	66.8483062971	141.1979539391	17.0663582282	33.5860945292	47.4707428163	0	0	40.8205571269	0	0	0	18.5598383309	0	0	33.9032344638	0	55.0053130471	0	0	0	0
84.724372896	0	46.0048705486	64.6008388305	16.3418582956	53.3949883398	15.2158384852	82.0417530312	68.4150530458	0	241.9731384865	140.2939114293	7.1318368974	0	96.8863127795	105.0977955932	62.5212551186	54.7920702664	80.7113574167	0	39.5470303996	39.9629106388	66.4471912522	84.9371554264	0	60.9177512889	0	0	110.3779586805	0	14.281567333	0	23.8029229715	0	0	0	36.3994069429	0	59.6463155046	0	0	61.7382892144	30.8316751795	32.2078342405	87.4975193876	55.1698016813	0	0
81.3432052312	121.3367388177	154.5373801855	45.6208477657	30.2017242481	0	59.8864468275	11.368619478	147.9128906632	155.5329011932	181.3165177029	170.1944625959	246.0615309118	0	113.0229723633	117.1710419464	135.6468979129	137.6187882174	180.3420619561	142.0649197646	101.3549257401	137.1656618059	223.7944038288	282.3709293368	93.6761089145	123.2266888528	99.1908501904	117.4869133804	134.9645290399	131.9586602835	39.4018799561	34.4232468021	115.5457758967	176.319018783	30.7527899126	28.47274045	132.3252236818	143.36653937	169.0736883229	173.8266421464	111.469252728	86.5160355922	98.0231663264	78.2000047213	115.5120036463	20.3394792689	169.1731718067	84.3982349289
80.855694776000007	69.2810100588	103.9844086401	206.2879195622	197.2531629144	56.8963482459	80.8285739333	122.0493946306	120.4349186048	141.9742758457	127.5253091124	0	64.2508969136	56.1198534183	166.5143026932	163.3082420035	0	0	100.1241131381	181.3808331988	193.8179289924	0	79.3132745338	194.8785879945	0	98.7409779718	0	115.5775086423	193.3162233725	0	134.3278410787	37.4555275167	77.5611461193	127.4722564965	101.9450011407	217.1614926057	137.1708470638	148.0603977839	133.9648462058	150.2835160985	111.3274365822	0	0	0	97.1198448982	200.4680241468	0	171.9794940919
79.7224955408	46.8088613458	185.7734484885	87.4949490134	0	59.7910258136	18.350669248	79.3114115688	0	0	22.8832879456	0	25.0607069099	0	0	31.1282292719	84.6268577073	0	203.6057551938	48.4664622736	14.0719592857	0	13.5843815961	128.5164010104	13.595319114	31.5897924432	116.7028392854	110.9229202283	22.0309752145	0	0	80.2258847798	86.8827291514	63.8828478994	0	62.5849898592	46.1071605955	0	42.557454768	31.2413042718	129.9475510201	84.9260244411	69.6325017571	42.9488347646	57.5187753925	100.5569790884	32.218888577	59.6125386908
77.325190619	37.4369815512	118.0277128722	28.0499806091	116.2259526312	24.0584928976	131.6697765862	58.8215056705	103.0273503089	52.3360276715	48.3868879081	28.2567544269	101.0979817598	3.9619874118	75.2125323836	50.7034067302	46.946848384	37.7332295597	50.2149781034	64.0996999822	248.2707021746	74.0408780146	233.1818538489	98.621792179	100.5435734568	46.7097512764	24.8929819469	102.1586863156	109.1693755838	52.9022092002	112.4285050623	18.1934538261	101.6509974003	89.0829128169	46.838913431	32.1912403107	136.7975822337	34.3536668333	57.5897169337	27.3513557415	43.0428637197	145.3246903734	163.504106568	29.7526686613	130.0771915869	60.7201273892	89.579689678	107.8146874899
76.5151277129	20.9599137667	49.3183088785	42.4079945446	79.659753608	33.4964620871	27.5636295203	58.5124904909	31.5851172933	35.845853337	107.8910090715	57.8780320961	40.7569687534	11.8224288399	49.0950471055	96.1748780512	55.7633181368	40.67169092	69.5232274265	0	32.1870616158	20.6620373394	18.3658953356	93.610946437	0	26.5883568752	0	17.4596782607	33.0889621843	0	0	46.2995060892	53.7511510669	0	45.1526574987	31.3729594646	11.7022403671	0	29.006020098	0	57.3577063055	17.8303717523	29.4591587534	46.6890317532	70.306575714	29.8043376685	4.9186654813	0
73.946145395	26.10284679	57.4052683785	63.6567948765	36.972749807	51.622436302	19.5215185548	63.336310035	36.238186889	53.1902156393	81.1380500976	62.5752974315	38.3099134919	67.4075521032	45.3486103287	0	42.1810759296	46.3934618266	70.5197493129	43.0649438133	42.4909335972	31.6021245532	41.5123930719	43.5276608415	44.050804731	60.7619635052	49.4568470941	50.2206887814	78.7713141492	37.6667186024	14.0848050123	46.1357279804	126.6919263159	15.4254665696	93.8873228465	74.4107481406	56.4897995639	20.4087134622	73.3844369532	43.1961323834	81.3114122213	56.397899255	36.4122260249	22.482023445	64.210135815	85.7295215794	22.0890054355	70.9956411661
72.3312751338	21.2164401221	133.8372147205	438.8396660898	344.6323814253	145.12391181980001	230.6108379103	44.5287769465	171.3620853113	67.5459078421	35.6463274136	51.8580078647	485.0066325388	244.9032935134	49.1018335455	90.8982761396	31.4047848794	30.5300850846	80.6463594749	49.5018521938	17.8306156453	20.3958706585	31.2802992059	125.2037128334	25.0951303768	73.9342983185	183.8998236127	84.0882207365	136.0745216621	135.0004539585	73.8153498046	93.84437714	198.3901577227	37.2917444346	33.839657995	99.8691197325	92.3263861939	16.9871002902	82.2959950279	43.8490800422	260.9317587291	84.9310923654	67.3252365477	43.1766469995	25.5143727234	30.5734289229	10.8990397428	61.5774532785
67.735491176	72.6657986945	152.4991577459	59.7077491966	91.9151904781	122.9694989628	60.2657746595	98.1190468526	200.9979916902	114.1783699106	198.232602933	160.7819809491	69.8024269074	44.4118262256	102.4383417937	134.06094794	124.6640518486	64.7421025251	129.3496060757	89.9737113352	0	112.6979801589	166.8539485866	138.5073793067	77.6563631169	90.6463474508	93.9543206371	121.5863270615	104.6063699888	134.00847293020001	28.0499245718	44.8697693449	136.4051505399	178.7718651275	167.6264216684	72.7606770403	212.7775393304	122.3505529063	55.7681183273	78.6539118355	191.9175435433	121.4210806712	120.3678879834	70.2549569382	95.028514516	157.9849793248	28.5865434425	76.8846171473
66.4587802612	10.3511249992	273.3962843807	0	60.7385882727	145.0897957137	0	168.4856621618	146.6973214033	24.1673143888	43.9681214876	52.3381931487	0	38.3399850151	34.8405151695	0	37.0880338266	32.5916803183	68.9937581284	92.0798509714	27.0252712596	0	30.6724618787	286.709321337	11.8956442547	94.861031009	43.7452411339	0	43.3965718317	0	0	0	66.0134828146	33.2979168693	26.7526025768	40.5329339907	37.7811765522	42.4348791317	81.8473753916	0	0	74.7592888707	41.0318579148	69.6667951355	0	0	0	0
63.9363484648	0	98.2396281833	45.1997464118	48.7424219124	40.3033122037	77.9344022457	58.7404341208	89.7910490478	22.5854535112	49.7952720204	0	48.9175410184	50.205249117	42.7329297855	28.4237483168	17.5207804029	42.031087059	27.2005653156	29.5271850111	0	54.3931828012	22.8829496676	125.3660213336	37.1882689553	98.8791615501	42.0056406245	100.6894835121	56.7852367412	69.9674374459	29.5943892928	55.2017414059	137.5676078593	19.0716775872	55.3768562459	74.0171903397	20.9969086074	32.4984416617	0	46.3612028102	39.6323645108	40.3456100372	26.7822384194	60.747297569	164.7086138694	42.4133320691	44.4206108619	11.5357707534
57.4323146437	40.8813792173	81.2907286095	42.8796109552	86.1231763204	36.1628644578	69.3509580789	110.2960078638	73.3041564692	45.184922375	124.1637779952	77.2720618099	65.9268449175	54.4919948358	58.8031567369	51.4683318766	53.5731159821	91.5298346118	103.7088013417	39.668543332	132.9744469094	117.7881737966	108.158466999	219.4669269097	70.4459792944	70.0659025689	55.878854291	129.5786066599	132.9212924552	123.2460917495	68.4770208181	37.0355605496	66.67689897	51.8857115753	61.2634610136	78.1947085334	64.1431593836	74.5671238434	68.3978091023	58.1000341769	76.7056934005	119.3316157204	30.1508624781	51.351027774	84.38580994	61.0014086676	25.8111241448	94.2106203138
54.7559936512	0	57.9033744771	43.0871581166	210.8441570081	15.6231899338	21.2875448178	57.4514615648	103.6723501384	45.0828430063	101.7648339205	86.3801298574	89.4542837655	22.6578357378	55.6571192315	43.703814843399996	40.8296350218	94.4473493541	0	0	76.7200238361	134.8948919423	90.2018040976	212.6069299367	0	46.9995506957	20.6915072192	46.7336221117	182.2131274842	108.4933144206	150.2650978099	41.839417739700004	0	0	72.8072222112	0	0	0	9.4059667729	0	72.7071225065	71.8718242972	0	50.1686983431	71.7565073062	0	0	83.4109828736
54.7283198084	0	57.8831543606	42.4480561998	216.1806852924	15.8237629588	21.4658462139	58.0596159995	102.4137079028	42.990665983	76.9108487064	66.8976859846	88.0035431079	22.5654580964	40.1371039741	32.9922172361	37.4373151462	76.9017715134	0	0	54.9351318932	129.1402524402	67.8741453836	219.0884690531	0	45.8201024669	20.423973757	46.2566304488	165.729485907	110.7716220133	154.4328993697	41.1153331365	0	0	68.1849313329	0	0	0	9.3798527467	0	64.3037328879	58.5617443016	0	50.4044984933	72.12123764	0	0	67.8280701406
54.6931006035	59.0629733126	123.7781923318	48.3384951003	74.4694592816	97.2752254667	48.854895063	78.899258609	162.6595010519	91.2082387514	159.1473157679	128.8957400764	56.4986364476	35.8062814214	82.4805381687	107.7275060973	100.5103448723	52.3423983858	104.3250237332	72.5748936489	0	90.8569786434	135.9647141361	112.3547640239	63.2958407806	73.4869144705	75.0369803047	98.3012683528	84.5362198214	108.4589468811	22.6975556079	36.1751603697	109.6410040612	145.5586190368	134.4047159307	58.7696087445	172.0880209552	99.1017652989	44.921932373	63.6663934035	153.4688941325	98.3215760648	97.8715549632	56.8970354727	76.9843097693	126.139815759	23.1460107037	62.0115790319
54.3719118136	0	0	0	0	21.3198010489	37.3600454037	26.6401599526	0	0	0	10.4227659746	16.1305333838	0	11.2166323583	0	0	0	0	0	0	30.452395516	14.6924697314	73.061070843	0	0	0	21.7613415777	0	44.6633474405	16.3388458138	0	0	9.9490376791	0	0	0	0	11.2374166333	0	0	0	0	25.2678056612	0	0	0	0
54.1448062689	89.9468772618	334.3602591882	30.4373636314	177.5716455759	14.9353951585	158.1609702681	64.8628396895	377.2862200733	28.2781638311	67.4912429596	19.1050435506	186.852131318	44.1160375445	10.718046991	32.6122918347	38.4189596322	72.025950405	16.5786145664	186.7059625183	957.4017497313	194.2325290734	108.3332936974	252.3385803369	236.9103329014	80.9329929735	0	159.6654480903	237.9576167628	237.0298433414	234.1246021305	0	120.748630256	212.1539377549	160.4881696948	43.3837316721	505.9232923398	497.895107351	515.9875794674	234.4075194881	129.4838140399	189.3274506927	667.1586766827	199.3599979236	459.5647131219	12.2499087925	201.1231557178	176.5247859018
52.3613981211	17.5684147179	80.7820805355	20.5617935958	208.0319953517	78.064691242	45.8516053037	37.0306569455	174.9543590984	134.8511923831	208.7961021842	159.75720994	81.5717243385	211.1366475824	174.7568778277	140.2805254579	43.1377541985	43.7610175841	191.042834044	71.0556796466	322.3661277277	150.3794638182	67.9806697964	36.6196876901	77.0672741181	103.8142378686	141.0206410142	121.1525637442	353.601806466	48.2690148518	21.2061122243	46.7796526412	78.1884177178	80.2633248662	214.1566348862	51.3482397894	48.2281198295	57.114456252	92.3738576594	71.1066519786	127.1699901657	245.9774933045	104.4630227543	44.1661052072	231.3730995129	164.4901743785	52.8653960321	110.1880799484
51.4190777153	18.6028753542	56.0101213592	67.4652183997	41.6843336519	38.0041627342	51.4706492238	0	36.699296014	32.0163467013	0	21.0691420146	0	29.2107390978	18.8679419526	50.8007143864	0	23.9884365201	34.9509060966	31.2807971298	0	31.6485645491	0	46.0765855854	0	18.4638978649	16.1153486632	44.3456632515	32.0359074076	33.3486745312	0	62.728225234600004	75.3554432569	0	29.3160069892	56.5170943185	17.1251891009	0	31.2004441837	0	10.8997496234	0	10.6390134137	0	31.3206485984	35.4756489893	10.8018483243	21.1190925354
51.4190777153	18.6028753542	56.0101213592	67.4652183997	41.6843336519	38.0041627342	51.4706492238	0	36.699296014	32.0163467013	0	21.0691420146	0	29.2107390978	18.8679419526	50.8007143864	0	23.9884365201	34.9509060966	31.2807971298	0	31.6485645491	0	46.0765855854	0	18.4638978649	16.1153486632	44.3456632515	32.0359074076	33.3486745312	0	62.728225234600004	75.3554432569	0	29.3160069892	56.5170943185	17.1251891009	0	31.2004441837	0	10.8997496234	0	10.6390134137	0	31.3206485984	35.4756489893	10.8018483243	21.1190925354
51.1886411609	28.656559171	0	59.0894327294	123.8289387594	27.7842493579	33.9456062703	34.5127442152	52.8004511308	0	0	0	43.6848825305	19.0796367538	0	0	0	0	0	0	0	0	50.1881984162	37.5884092917	0	0	0	67.3878742551	65.5057238784	0	71.1873472408	18.3593296276	21.3354671102	0	0	0	0	0	0	19.9626697252	0	0	0	0	27.3235134217	0	0	0
51.0118893214	18.5210589901	54.1307352633	66.524989284	41.4019444585	37.6269380243	49.6921740673	0	36.2112668936	31.602410172	0	21.035519905	0	28.8319618465	18.852088427	50.496090066	0	23.9284563113	34.5376914795	31.087527663	0	31.2879977666	0	46.0970693554	0	18.3841965545	16.0452501726	43.5186633619	31.7861312295	32.2857436925	0	61.6186669229	72.840279137	0	29.1425995824	56.4679420975	17.0658916918	0	30.6960423105	0	10.8717780912	0	10.6165741149	0	31.1730075111	35.4077314456	10.7622546782	21.0012573178
48.7465810894	18.3626159525	47.6220356024	34.11592347	40.2345778898	0	17.6773858637	29.9768718511	56.3113898247	41.2304818521	19.6385717256	35.5725457805	0	13.5775794151	33.4146353861	13.278690973	51.6561018164	65.6204967876	27.252567269	0	13.1248697743	25.2092108366	15.5714202117	57.7179092099	10.343413047	35.6105652788	0	34.3194088509	32.0975580074	0	0	18.8933123592	36.4105448788	0	11.5334983591	22.3763704734	48.1007918114	0	17.939037739	0	52.6258136227	24.0230192382	18.8892689727	22.0745514824	41.1916731489	40.7624084174	5.9504679387	14.4732610909
48.7465810894	18.3626159525	47.6220356024	34.11592347	40.2345778898	0	17.6773858637	29.9768718511	56.3113898247	41.2304818521	19.6385717256	35.5725457805	0	13.5775794151	33.4146353861	13.278690973	51.6561018164	65.6204967876	27.252567269	0	13.1248697743	25.2092108366	15.5714202117	57.7179092099	10.343413047	35.6105652788	0	34.3194088509	32.0975580074	0	0	18.8933123592	36.4105448788	0	11.5334983591	22.3763704734	48.1007918114	0	17.939037739	0	52.6258136227	24.0230192382	18.8892689727	22.0745514824	41.1916731489	40.7624084174	5.9504679387	14.4732610909
