"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"t__SGB4047"	"treatment"	"benCom"	"treatmentbenCom"	-0.796090109396315	0.235996724528006	0.55587710979196	0.112474019338288	0.507374847940503	0.212297633650466	0.540911714814353	NA	"abundance"	16	9
"t__SGB40791"	"treatment"	"benCom"	"treatmentbenCom"	2.00166622717297	0.235996724528006	0.810218316223896	0.0835861950507202	0.507374847940503	0.160185738098383	0.497903850778946	NA	"abundance"	16	7
"t__SGB40967"	"treatment"	"benCom"	"treatmentbenCom"	1.66057548003783	0.235996724528006	0.750933919803215	0.0851885559212586	0.507374847940503	0.163120021782568	0.49835093269005	NA	"abundance"	16	14
"t__SGB41001"	"treatment"	"benCom"	"treatmentbenCom"	1.904560935944	0.235996724528006	0.714056647664498	0.0417398955333043	0.507374847940503	0.0817375721874774	0.497903850778946	NA	"abundance"	16	13
"t__SGB41013"	"treatment"	"benCom"	"treatmentbenCom"	2.46369420825168	0.235996724528006	0.812173747466966	0.0351249193503205	0.507374847940503	0.0690160787412744	0.497903850778946	NA	"abundance"	16	8
"t__SGB41016"	"treatment"	"benCom"	"treatmentbenCom"	2.23373276646862	0.235996724528006	0.80849373931089	0.032465511201597	0.507374847940503	0.063877012985613	0.497903850778946	NA	"abundance"	16	13
"t__SGB41411"	"treatment"	"benCom"	"treatmentbenCom"	-2.52517929413283	0.235996724528006	0.921112183465426	0.0207991383756533	0.507374847940503	0.041165672594137	0.497903850778946	NA	"abundance"	16	9
"t__SGB41420"	"treatment"	"benCom"	"treatmentbenCom"	1.45043869802097	0.235996724528006	0.628879190583587	0.081705446241051	0.507374847940503	0.156735112536653	0.497903850778946	NA	"abundance"	16	14
"t__SGB41427"	"treatment"	"benCom"	"treatmentbenCom"	2.318007311371	0.235996724528006	1.0160272210253	0.0610770555338989	0.507374847940503	0.0610770555338989	0.497903850778946	NA	"abundance"	16	16
"t__SGB41431"	"treatment"	"benCom"	"treatmentbenCom"	1.92452927527852	0.235996724528006	0.853353247365559	0.0782617268899846	0.507374847940503	0.150398555884167	0.497903850778946	NA	"abundance"	16	12
